date,city,confirm,cure,dead,province,suspect
2020-02-02,神农架林区,7,2,0,湖北,0
2020-02-02,威海,24,2,0,山东,0
2020-02-02,临沂,24,0,0,山东,0
2020-02-02,青岛,24,1,0,山东,0
2020-02-02,烟台,20,0,0,山东,0
2020-02-02,济南,19,0,0,山东,0
2020-02-02,德州,19,1,0,山东,0
2020-02-02,枣庄,15,0,0,山东,0
2020-02-02,济宁,14,1,0,山东,0
2020-02-02,淄博,12,0,0,山东,0
2020-02-02,日照,11,0,0,山东,0
2020-02-02,潍坊,11,0,0,山东,0
2020-02-02,滨州,10,0,0,山东,0
2020-02-02,聊城,9,0,0,山东,0
2020-02-02,泰安,9,0,0,山东,0
2020-02-02,菏泽,9,0,0,山东,0
2020-02-02,威海,24,1,0,山东,0
2020-02-02,临沂,24,0,0,山东,0
2020-02-02,青岛,24,1,0,山东,0
2020-02-02,烟台,20,0,0,山东,0
2020-02-02,济南,19,0,0,山东,0
2020-02-02,德州,19,1,0,山东,0
2020-02-02,济宁,14,1,0,山东,0
2020-02-02,枣庄,14,0,0,山东,0
2020-02-02,淄博,12,0,0,山东,0
2020-02-02,日照,11,0,0,山东,0
2020-02-02,潍坊,10,0,0,山东,0
2020-02-02,滨州,10,0,0,山东,0
2020-02-02,聊城,9,0,0,山东,0
2020-02-02,泰安,9,0,0,山东,0
2020-02-02,菏泽,8,0,0,山东,0
2020-02-02,长沙,112,2,0,湖南,0
2020-02-02,岳阳,53,0,0,湖南,0
2020-02-02,邵阳,49,1,0,湖南,0
2020-02-02,常德,42,0,0,湖南,0
2020-02-02,怀化,31,1,0,湖南,0
2020-02-02,衡阳,30,3,0,湖南,0
2020-02-02,娄底,29,1,0,湖南,0
2020-02-02,益阳,27,0,0,湖南,0
2020-02-02,株洲,25,1,0,湖南,0
2020-02-02,永州,22,2,0,湖南,0
2020-02-02,郴州,18,1,0,湖南,0
2020-02-02,湘潭,16,0,0,湖南,0
2020-02-02,湘西自治州,6,0,0,湖南,0
2020-02-02,张家界,3,0,0,湖南,0
2020-02-02,三亚,17,2,0,海南,0
2020-02-02,海口,11,0,0,海南,0
2020-02-02,万宁,8,0,0,海南,0
2020-02-02,儋州,6,0,0,海南,0
2020-02-02,琼海,6,0,0,海南,0
2020-02-02,陵水,5,0,0,海南,0
2020-02-02,临高,4,0,0,海南,0
2020-02-02,澄迈,2,0,1,海南,0
2020-02-02,东方,1,0,0,海南,0
2020-02-02,琼中,1,0,0,海南,0
2020-02-02,定安,1,0,0,海南,0
2020-02-02,昌江,1,0,0,海南,0
2020-02-02,乐东,1,0,0,海南,0
2020-02-02,三亚,17,2,0,海南,0
2020-02-02,海口,11,0,0,海南,0
2020-02-02,万宁,8,0,0,海南,0
2020-02-02,儋州,6,0,0,海南,0
2020-02-02,琼海,6,0,0,海南,0
2020-02-02,陵水,5,0,0,海南,0
2020-02-02,临高,4,0,0,海南,0
2020-02-02,澄迈,2,0,1,海南,0
2020-02-02,东方,1,0,0,海南,0
2020-02-02,琼中,1,0,0,海南,0
2020-02-02,定安,1,0,0,海南,0
2020-02-02,昌江,1,0,0,海南,0
2020-02-02,乐东,1,0,0,海南,0
2020-02-02,长沙,112,2,0,湖南,0
2020-02-02,岳阳,53,0,0,湖南,0
2020-02-02,邵阳,49,1,0,湖南,0
2020-02-02,常德,42,0,0,湖南,0
2020-02-02,怀化,31,1,0,湖南,0
2020-02-02,衡阳,30,0,0,湖南,0
2020-02-02,娄底,29,1,0,湖南,0
2020-02-02,益阳,27,0,0,湖南,0
2020-02-02,株洲,25,1,0,湖南,0
2020-02-02,永州,22,2,0,湖南,0
2020-02-02,郴州,18,1,0,湖南,0
2020-02-02,湘潭,16,0,0,湖南,0
2020-02-02,湘西自治州,6,0,0,湖南,0
2020-02-02,张家界,3,0,0,湖南,0
2020-02-02,河北区,9,0,0,天津,0
2020-02-02,河东区,9,0,0,天津,0
2020-02-02,宝坻区,5,0,0,天津,0
2020-02-02,和平区,4,0,0,天津,0
2020-02-02,外地来津人员,4,0,0,天津,0
2020-02-02,河西区,3,0,0,天津,0
2020-02-02,东丽区,3,0,0,天津,0
2020-02-02,宁河区,3,0,0,天津,0
2020-02-02,滨海新区,2,0,0,天津,0
2020-02-02,南开区,2,0,0,天津,0
2020-02-02,西青区,2,0,0,天津,0
2020-02-02,红桥区,2,0,0,天津,0
2020-02-02,长沙,112,2,0,湖南,0
2020-02-02,岳阳,53,0,0,湖南,0
2020-02-02,邵阳,49,1,0,湖南,0
2020-02-02,常德,42,0,0,湖南,0
2020-02-02,怀化,31,1,0,湖南,0
2020-02-02,衡阳,30,0,0,湖南,0
2020-02-02,娄底,29,1,0,湖南,0
2020-02-02,益阳,27,0,0,湖南,0
2020-02-02,株洲,25,1,0,湖南,0
2020-02-02,永州,22,2,0,湖南,0
2020-02-02,郴州,18,1,0,湖南,0
2020-02-02,湘潭,16,0,0,湖南,0
2020-02-02,湘西自治州,6,0,0,湖南,0
2020-02-02,张家界,3,0,0,湖南,0
2020-02-02,三亚,17,2,0,海南,0
2020-02-02,海口,11,0,0,海南,0
2020-02-02,万宁,8,0,0,海南,0
2020-02-02,儋州,6,0,0,海南,0
2020-02-02,陵水,5,0,0,海南,0
2020-02-02,琼海,5,0,0,海南,0
2020-02-02,临高,4,0,0,海南,0
2020-02-02,澄迈,2,0,1,海南,0
2020-02-02,东方,1,0,0,海南,0
2020-02-02,琼中,1,0,0,海南,0
2020-02-02,定安,1,0,0,海南,0
2020-02-02,昌江,1,0,0,海南,0
2020-02-02,乐东,1,0,0,海南,0
2020-02-02,三亚,17,2,0,海南,0
2020-02-02,海口,11,0,0,海南,0
2020-02-02,万宁,8,0,0,海南,0
2020-02-02,儋州,6,0,0,海南,0
2020-02-02,陵水,5,0,0,海南,0
2020-02-02,琼海,5,0,0,海南,0
2020-02-02,临高,4,0,0,海南,0
2020-02-02,澄迈,2,0,1,海南,0
2020-02-02,东方,1,0,0,海南,0
2020-02-02,琼中,1,0,0,海南,0
2020-02-02,定安,1,0,0,海南,0
2020-02-02,昌江,1,0,0,海南,0
2020-02-02,乐东,1,0,0,海南,0
2020-02-02,深圳,207,5,0,广东,0
2020-02-02,广州,179,3,0,广东,0
2020-02-02,珠海,47,1,0,广东,0
2020-02-02,佛山,43,1,0,广东,0
2020-02-02,东莞,27,0,0,广东,0
2020-02-02,惠州,23,1,0,广东,0
2020-02-02,中山,21,0,0,广东,0
2020-02-02,汕头,15,0,0,广东,0
2020-02-02,湛江,14,1,0,广东,0
2020-02-02,阳江,10,0,0,广东,0
2020-02-02,肇庆,7,1,0,广东,0
2020-02-02,梅州,7,0,0,广东,0
2020-02-02,清远,6,1,0,广东,0
2020-02-02,揭阳,6,0,0,广东,0
2020-02-02,韶关,5,0,0,广东,0
2020-02-02,汕尾,4,0,0,广东,0
2020-02-02,潮州,4,0,0,广东,0
2020-02-02,茂名,3,0,0,广东,0
2020-02-02,江门,3,0,0,广东,0
2020-02-02,河源,1,0,0,广东,0
2020-02-02,海淀区,41,0,0,北京,0
2020-02-02,朝阳区,35,0,0,北京,0
2020-02-02,大兴区,22,2,0,北京,0
2020-02-02,西城区,22,0,0,北京,0
2020-02-02,丰台区,16,0,0,北京,0
2020-02-02,通州区,13,0,0,北京,0
2020-02-02,昌平区,12,0,0,北京,0
2020-02-02,外地来京人员,11,2,0,北京,0
2020-02-02,顺义区,6,0,0,北京,0
2020-02-02,石景山区,5,0,0,北京,0
2020-02-02,东城区,3,0,0,北京,0
2020-02-02,门头沟区,2,0,0,北京,0
2020-02-02,房山区,2,0,0,北京,0
2020-02-02,怀柔区,1,0,0,北京,0
2020-02-02,待明确地区,0,5,1,北京,0
2020-02-02,海淀区,41,0,0,北京,0
2020-02-02,朝阳区,35,0,0,北京,0
2020-02-02,大兴区,22,2,0,北京,0
2020-02-02,西城区,22,0,0,北京,0
2020-02-02,丰台区,16,0,0,北京,0
2020-02-02,通州区,13,0,0,北京,0
2020-02-02,昌平区,12,0,0,北京,0
2020-02-02,外地来京人员,11,2,0,北京,0
2020-02-02,顺义区,6,0,0,北京,0
2020-02-02,石景山区,5,0,0,北京,0
2020-02-02,东城区,3,0,0,北京,0
2020-02-02,门头沟区,2,0,0,北京,0
2020-02-02,房山区,2,0,0,北京,0
2020-02-02,怀柔区,1,0,0,北京,0
2020-02-02,待明确地区,0,5,1,北京,0
2020-02-02,万州区,44,0,0,重庆,0
2020-02-02,云阳县,18,1,0,重庆,0
2020-02-02,开州区,16,0,0,重庆,0
2020-02-02,忠县,15,0,0,重庆,0
2020-02-02,江北区,13,0,0,重庆,0
2020-02-02,渝北区,12,0,0,重庆,0
2020-02-02,两江新区,12,0,0,重庆,0
2020-02-02,垫江县,12,0,0,重庆,0
2020-02-02,九龙坡区,11,0,1,重庆,0
2020-02-02,巫溪县,11,0,0,重庆,0
2020-02-02,长寿区,11,0,0,重庆,0
2020-02-02,石柱县,10,0,0,重庆,0
2020-02-02,渝中区,9,0,0,重庆,0
2020-02-02,合川区,9,0,0,重庆,0
2020-02-02,璧山区,8,0,0,重庆,0
2020-02-02,奉节县,8,0,0,重庆,0
2020-02-02,大渡口区,6,0,0,重庆,0
2020-02-02,巫山县,6,3,0,重庆,0
2020-02-02,丰都县,5,1,0,重庆,0
2020-02-02,綦江区,4,0,0,重庆,0
2020-02-02,大足区,4,0,0,重庆,0
2020-02-02,铜梁区,4,0,0,重庆,0
2020-02-02,南岸区,4,0,0,重庆,0
2020-02-02,江津区,3,0,0,重庆,0
2020-02-02,永川区,3,1,0,重庆,0
2020-02-02,梁平区,3,0,0,重庆,0
2020-02-02,荣昌区,3,0,0,重庆,0
2020-02-02,潼南区,2,0,0,重庆,0
2020-02-02,黔江区,2,0,0,重庆,0
2020-02-02,沙坪坝区,2,0,0,重庆,0
2020-02-02,涪陵区,1,0,0,重庆,0
2020-02-02,巴南区,1,0,0,重庆,0
2020-02-02,城口县,1,0,0,重庆,0
2020-02-02,秀山县,1,1,0,重庆,0
2020-02-02,武隆区,1,0,0,重庆,0
2020-02-02,万州区,44,0,0,重庆,0
2020-02-02,云阳县,18,1,0,重庆,0
2020-02-02,开州区,16,0,0,重庆,0
2020-02-02,忠县,15,0,0,重庆,0
2020-02-02,江北区,13,0,0,重庆,0
2020-02-02,渝北区,12,0,0,重庆,0
2020-02-02,两江新区,12,0,0,重庆,0
2020-02-02,垫江县,12,0,0,重庆,0
2020-02-02,九龙坡区,11,0,1,重庆,0
2020-02-02,巫溪县,11,0,0,重庆,0
2020-02-02,长寿区,11,0,0,重庆,0
2020-02-02,石柱县,10,0,0,重庆,0
2020-02-02,渝中区,9,0,0,重庆,0
2020-02-02,合川区,9,0,0,重庆,0
2020-02-02,璧山区,8,0,0,重庆,0
2020-02-02,奉节县,8,0,0,重庆,0
2020-02-02,大渡口区,6,0,0,重庆,0
2020-02-02,巫山县,6,3,0,重庆,0
2020-02-02,丰都县,5,1,0,重庆,0
2020-02-02,綦江区,4,0,0,重庆,0
2020-02-02,大足区,4,0,0,重庆,0
2020-02-02,铜梁区,4,0,0,重庆,0
2020-02-02,南岸区,4,0,0,重庆,0
2020-02-02,江津区,3,0,0,重庆,0
2020-02-02,永川区,3,1,0,重庆,0
2020-02-02,梁平区,3,0,0,重庆,0
2020-02-02,荣昌区,3,0,0,重庆,0
2020-02-02,潼南区,2,0,0,重庆,0
2020-02-02,黔江区,2,0,0,重庆,0
2020-02-02,沙坪坝区,2,0,0,重庆,0
2020-02-02,涪陵区,1,0,0,重庆,0
2020-02-02,巴南区,1,0,0,重庆,0
2020-02-02,城口县,1,0,0,重庆,0
2020-02-02,秀山县,1,1,0,重庆,0
2020-02-02,武隆区,1,0,0,重庆,0
2020-02-02,海淀区,41,0,0,北京,0
2020-02-02,朝阳区,35,0,0,北京,0
2020-02-02,大兴区,21,2,0,北京,0
2020-02-02,西城区,17,0,0,北京,0
2020-02-02,丰台区,16,0,0,北京,0
2020-02-02,通州区,13,0,0,北京,0
2020-02-02,昌平区,12,0,0,北京,0
2020-02-02,外地来京人员,11,2,0,北京,0
2020-02-02,顺义区,6,0,0,北京,0
2020-02-02,石景山区,4,0,0,北京,0
2020-02-02,东城区,3,0,0,北京,0
2020-02-02,房山区,2,0,0,北京,0
2020-02-02,门头沟区,1,0,0,北京,0
2020-02-02,怀柔区,1,0,0,北京,0
2020-02-02,待明确地区,0,5,1,北京,0
2020-02-02,西宁,9,0,0,青海,0
2020-02-02,待明确地区,2,0,0,青海,0
2020-02-02,待明确地区,1,0,0,西藏,0
2020-02-02,昆明,31,0,0,云南,0
2020-02-02,西双版纳,12,0,0,云南,0
2020-02-02,玉溪,11,0,0,云南,0
2020-02-02,保山,8,0,0,云南,0
2020-02-02,大理,7,1,0,云南,0
2020-02-02,丽江,6,0,0,云南,0
2020-02-02,昭通,6,0,0,云南,0
2020-02-02,曲靖,5,1,0,云南,0
2020-02-02,红河,5,1,0,云南,0
2020-02-02,普洱,4,0,0,云南,0
2020-02-02,德宏,3,0,0,云南,0
2020-02-02,临沧,1,0,0,云南,0
2020-02-02,昆明,31,0,0,云南,0
2020-02-02,西双版纳,12,0,0,云南,0
2020-02-02,玉溪,11,0,0,云南,0
2020-02-02,保山,8,0,0,云南,0
2020-02-02,大理,7,1,0,云南,0
2020-02-02,丽江,6,0,0,云南,0
2020-02-02,昭通,6,0,0,云南,0
2020-02-02,曲靖,5,1,0,云南,0
2020-02-02,红河,5,1,0,云南,0
2020-02-02,普洱,4,0,0,云南,0
2020-02-02,德宏,3,0,0,云南,0
2020-02-02,临沧,1,0,0,云南,0
2020-02-02,沈阳,17,0,0,辽宁,0
2020-02-02,大连,11,1,0,辽宁,0
2020-02-02,锦州,7,0,0,辽宁,0
2020-02-02,盘锦,6,0,0,辽宁,0
2020-02-02,朝阳,6,0,0,辽宁,0
2020-02-02,丹东,6,0,0,辽宁,0
2020-02-02,葫芦岛,5,0,0,辽宁,0
2020-02-02,本溪,3,0,0,辽宁,0
2020-02-02,阜新,3,0,0,辽宁,0
2020-02-02,铁岭,2,0,0,辽宁,0
2020-02-02,辽阳,2,0,0,辽宁,0
2020-02-02,营口,1,0,0,辽宁,0
2020-02-02,沈阳,17,0,0,辽宁,0
2020-02-02,大连,11,1,0,辽宁,0
2020-02-02,锦州,7,0,0,辽宁,0
2020-02-02,盘锦,6,0,0,辽宁,0
2020-02-02,朝阳,6,0,0,辽宁,0
2020-02-02,丹东,6,0,0,辽宁,0
2020-02-02,葫芦岛,5,0,0,辽宁,0
2020-02-02,本溪,3,0,0,辽宁,0
2020-02-02,阜新,3,0,0,辽宁,0
2020-02-02,铁岭,2,0,0,辽宁,0
2020-02-02,辽阳,2,0,0,辽宁,0
2020-02-02,营口,1,0,0,辽宁,0
2020-02-02,沈阳,17,0,0,辽宁,0
2020-02-02,大连,11,1,0,辽宁,0
2020-02-02,锦州,7,0,0,辽宁,0
2020-02-02,朝阳,6,0,0,辽宁,0
2020-02-02,丹东,6,0,0,辽宁,0
2020-02-02,盘锦,5,0,0,辽宁,0
2020-02-02,葫芦岛,5,0,0,辽宁,0
2020-02-02,本溪,3,0,0,辽宁,0
2020-02-02,铁岭,2,0,0,辽宁,0
2020-02-02,阜新,2,0,0,辽宁,0
2020-02-02,营口,1,0,0,辽宁,0
2020-02-02,辽阳,1,0,0,辽宁,0
2020-02-02,威海,24,1,0,山东,0
2020-02-02,临沂,24,0,0,山东,0
2020-02-02,青岛,22,1,0,山东,0
2020-02-02,烟台,20,0,0,山东,0
2020-02-02,济南,19,0,0,山东,0
2020-02-02,德州,19,1,0,山东,0
2020-02-02,济宁,14,1,0,山东,0
2020-02-02,枣庄,14,0,0,山东,0
2020-02-02,淄博,12,0,0,山东,0
2020-02-02,日照,11,0,0,山东,0
2020-02-02,潍坊,10,0,0,山东,0
2020-02-02,滨州,10,0,0,山东,0
2020-02-02,聊城,9,0,0,山东,0
2020-02-02,泰安,9,0,0,山东,0
2020-02-02,菏泽,8,0,0,山东,0
2020-02-02,河北区,9,0,0,天津,0
2020-02-02,河东区,9,0,0,天津,0
2020-02-02,宝坻区,5,0,0,天津,0
2020-02-02,和平区,4,0,0,天津,0
2020-02-02,外地来津人员,4,0,0,天津,0
2020-02-02,河西区,3,0,0,天津,0
2020-02-02,东丽区,3,0,0,天津,0
2020-02-02,宁河区,3,0,0,天津,0
2020-02-02,滨海新区,2,0,0,天津,0
2020-02-02,南开区,2,0,0,天津,0
2020-02-02,西青区,2,0,0,天津,0
2020-02-02,红桥区,2,0,0,天津,0
2020-02-02,河北区,9,0,0,天津,0
2020-02-02,河东区,8,0,0,天津,0
2020-02-02,和平区,4,0,0,天津,0
2020-02-02,外地来津人员,4,0,0,天津,0
2020-02-02,宝坻区,4,0,0,天津,0
2020-02-02,河西区,3,0,0,天津,0
2020-02-02,东丽区,3,0,0,天津,0
2020-02-02,宁河区,3,0,0,天津,0
2020-02-02,滨海新区,2,0,0,天津,0
2020-02-02,南开区,2,0,0,天津,0
2020-02-02,西青区,2,0,0,天津,0
2020-02-02,红桥区,2,0,0,天津,0
2020-02-02,南昌,89,1,0,江西,0
2020-02-02,九江,55,0,0,江西,0
2020-02-02,新余,43,3,0,江西,0
2020-02-02,赣州,34,1,0,江西,0
2020-02-02,宜春,31,1,0,江西,0
2020-02-02,抚州,24,0,0,江西,0
2020-02-02,上饶,19,1,0,江西,0
2020-02-02,萍乡,15,1,0,江西,0
2020-02-02,吉安,12,1,0,江西,0
2020-02-02,鹰潭,8,0,0,江西,0
2020-02-02,景德镇,3,1,0,江西,0
2020-02-02,沈阳,16,0,0,辽宁,0
2020-02-02,大连,10,1,0,辽宁,0
2020-02-02,锦州,7,0,0,辽宁,0
2020-02-02,朝阳,6,0,0,辽宁,0
2020-02-02,丹东,6,0,0,辽宁,0
2020-02-02,盘锦,5,0,0,辽宁,0
2020-02-02,葫芦岛,5,0,0,辽宁,0
2020-02-02,本溪,3,0,0,辽宁,0
2020-02-02,铁岭,2,0,0,辽宁,0
2020-02-02,阜新,2,0,0,辽宁,0
2020-02-02,营口,1,0,0,辽宁,0
2020-02-02,辽阳,1,0,0,辽宁,0
2020-02-02,三亚,17,1,0,海南,0
2020-02-02,海口,11,0,0,海南,0
2020-02-02,万宁,8,0,0,海南,0
2020-02-02,儋州,6,0,0,海南,0
2020-02-02,陵水,5,0,0,海南,0
2020-02-02,琼海,5,0,0,海南,0
2020-02-02,临高,4,0,0,海南,0
2020-02-02,澄迈,2,0,1,海南,0
2020-02-02,东方,1,0,0,海南,0
2020-02-02,琼中,1,0,0,海南,0
2020-02-02,定安,1,0,0,海南,0
2020-02-02,昌江,1,0,0,海南,0
2020-02-02,乐东,1,0,0,海南,0
2020-02-02,外地来沪人员,74,5,1,上海,0
2020-02-02,浦东新区,35,0,0,上海,0
2020-02-02,静安区,9,0,0,上海,0
2020-02-02,闵行区,9,0,0,上海,0
2020-02-02,宝山区,8,0,0,上海,0
2020-02-02,长宁区,7,0,0,上海,0
2020-02-02,徐汇区,7,0,0,上海,0
2020-02-02,松江区,7,0,0,上海,0
2020-02-02,虹口区,5,0,0,上海,0
2020-02-02,黄浦区,5,0,0,上海,0
2020-02-02,奉贤区,5,0,0,上海,0
2020-02-02,普陀区,3,0,0,上海,0
2020-02-02,青浦区,2,0,0,上海,0
2020-02-02,杨浦区,2,0,0,上海,0
2020-02-02,嘉定区,2,0,0,上海,0
2020-02-02,金山区,1,0,0,上海,0
2020-02-02,崇明区,1,0,0,上海,0
2020-02-02,外地来沪人员,74,5,1,上海,0
2020-02-02,浦东新区,35,0,0,上海,0
2020-02-02,静安区,9,0,0,上海,0
2020-02-02,闵行区,9,0,0,上海,0
2020-02-02,宝山区,8,0,0,上海,0
2020-02-02,长宁区,7,0,0,上海,0
2020-02-02,徐汇区,7,0,0,上海,0
2020-02-02,松江区,7,0,0,上海,0
2020-02-02,虹口区,5,0,0,上海,0
2020-02-02,黄浦区,5,0,0,上海,0
2020-02-02,奉贤区,5,0,0,上海,0
2020-02-02,普陀区,3,0,0,上海,0
2020-02-02,青浦区,2,0,0,上海,0
2020-02-02,杨浦区,2,0,0,上海,0
2020-02-02,嘉定区,2,0,0,上海,0
2020-02-02,金山区,1,0,0,上海,0
2020-02-02,崇明区,1,0,0,上海,0
2020-02-02,外地来沪人员,74,5,1,上海,0
2020-02-02,浦东新区,35,0,0,上海,0
2020-02-02,静安区,9,0,0,上海,0
2020-02-02,宝山区,8,0,0,上海,0
2020-02-02,长宁区,7,0,0,上海,0
2020-02-02,徐汇区,7,0,0,上海,0
2020-02-02,闵行区,7,0,0,上海,0
2020-02-02,松江区,7,0,0,上海,0
2020-02-02,虹口区,5,0,0,上海,0
2020-02-02,黄浦区,5,0,0,上海,0
2020-02-02,奉贤区,5,0,0,上海,0
2020-02-02,普陀区,3,0,0,上海,0
2020-02-02,青浦区,2,0,0,上海,0
2020-02-02,杨浦区,2,0,0,上海,0
2020-02-02,嘉定区,2,0,0,上海,0
2020-02-02,金山区,1,0,0,上海,0
2020-02-02,崇明区,1,0,0,上海,0
2020-02-02,外地来沪人员,74,5,1,上海,0
2020-02-02,浦东新区,32,0,0,上海,0
2020-02-02,静安区,9,0,0,上海,0
2020-02-02,宝山区,8,0,0,上海,0
2020-02-02,长宁区,7,0,0,上海,0
2020-02-02,徐汇区,7,0,0,上海,0
2020-02-02,闵行区,7,0,0,上海,0
2020-02-02,松江区,7,0,0,上海,0
2020-02-02,虹口区,5,0,0,上海,0
2020-02-02,黄浦区,5,0,0,上海,0
2020-02-02,奉贤区,5,0,0,上海,0
2020-02-02,普陀区,3,0,0,上海,0
2020-02-02,青浦区,2,0,0,上海,0
2020-02-02,杨浦区,2,0,0,上海,0
2020-02-02,嘉定区,2,0,0,上海,0
2020-02-02,金山区,1,0,0,上海,0
2020-02-02,崇明区,1,0,0,上海,0
2020-02-02,西宁,9,0,0,青海,0
2020-02-02,河北区,9,0,0,天津,0
2020-02-02,河东区,8,0,0,天津,0
2020-02-02,宁河区,5,0,0,天津,0
2020-02-02,和平区,4,0,0,天津,0
2020-02-02,外地来津人员,4,0,0,天津,0
2020-02-02,宝坻区,4,0,0,天津,0
2020-02-02,河西区,3,0,0,天津,0
2020-02-02,东丽区,3,0,0,天津,0
2020-02-02,滨海新区,2,0,0,天津,0
2020-02-02,南开区,2,0,0,天津,0
2020-02-02,西青区,2,0,0,天津,0
2020-02-02,红桥区,2,0,0,天津,0
2020-02-02,河北区,9,0,0,天津,0
2020-02-02,河东区,8,0,0,天津,0
2020-02-02,宁河区,5,0,0,天津,0
2020-02-02,和平区,4,0,0,天津,0
2020-02-02,外地来津人员,4,0,0,天津,0
2020-02-02,宝坻区,4,0,0,天津,0
2020-02-02,河西区,3,0,0,天津,0
2020-02-02,东丽区,3,0,0,天津,0
2020-02-02,滨海新区,2,0,0,天津,0
2020-02-02,南开区,2,0,0,天津,0
2020-02-02,西青区,2,0,0,天津,0
2020-02-02,红桥区,2,0,0,天津,0
2020-02-02,长沙,112,2,0,湖南,0
2020-02-02,岳阳,53,0,0,湖南,0
2020-02-02,邵阳,49,1,0,湖南,0
2020-02-02,常德,42,0,0,湖南,0
2020-02-02,怀化,31,1,0,湖南,0
2020-02-02,衡阳,30,3,0,湖南,0
2020-02-02,娄底,29,1,0,湖南,0
2020-02-02,益阳,27,0,0,湖南,0
2020-02-02,株洲,25,0,0,湖南,0
2020-02-02,永州,22,2,0,湖南,0
2020-02-02,郴州,18,1,0,湖南,0
2020-02-02,湘潭,16,0,0,湖南,0
2020-02-02,湘西自治州,6,0,0,湖南,0
2020-02-02,张家界,3,0,0,湖南,0
2020-02-02,长沙,112,2,0,湖南,0
2020-02-02,岳阳,53,0,0,湖南,0
2020-02-02,邵阳,49,1,0,湖南,0
2020-02-02,常德,42,0,0,湖南,0
2020-02-02,怀化,31,1,0,湖南,0
2020-02-02,衡阳,30,3,0,湖南,0
2020-02-02,娄底,29,1,0,湖南,0
2020-02-02,益阳,27,0,0,湖南,0
2020-02-02,株洲,25,0,0,湖南,0
2020-02-02,永州,22,2,0,湖南,0
2020-02-02,郴州,18,1,0,湖南,0
2020-02-02,湘潭,16,0,0,湖南,0
2020-02-02,湘西自治州,6,0,0,湖南,0
2020-02-02,张家界,3,0,0,湖南,0
2020-02-02,昆明,31,0,0,云南,0
2020-02-02,西双版纳,12,0,0,云南,0
2020-02-02,玉溪,11,0,0,云南,0
2020-02-02,保山,8,0,0,云南,0
2020-02-02,大理,7,1,0,云南,0
2020-02-02,丽江,6,0,0,云南,0
2020-02-02,昭通,6,0,0,云南,0
2020-02-02,曲靖,5,0,0,云南,0
2020-02-02,红河,5,1,0,云南,0
2020-02-02,普洱,4,0,0,云南,0
2020-02-02,德宏,3,0,0,云南,0
2020-02-02,临沧,1,0,0,云南,0
2020-02-02,昆明,31,0,0,云南,0
2020-02-02,西双版纳,12,0,0,云南,0
2020-02-02,玉溪,11,0,0,云南,0
2020-02-02,保山,8,0,0,云南,0
2020-02-02,丽江,6,0,0,云南,0
2020-02-02,大理,6,1,0,云南,0
2020-02-02,昭通,6,0,0,云南,0
2020-02-02,曲靖,5,0,0,云南,0
2020-02-02,红河,5,1,0,云南,0
2020-02-02,普洱,4,0,0,云南,0
2020-02-02,德宏,3,0,0,云南,0
2020-02-02,临沧,1,0,0,云南,0
2020-02-02,沈阳,16,0,0,辽宁,0
2020-02-02,大连,10,1,0,辽宁,0
2020-02-02,锦州,7,0,0,辽宁,0
2020-02-02,朝阳,6,0,0,辽宁,0
2020-02-02,丹东,6,0,0,辽宁,0
2020-02-02,盘锦,5,0,0,辽宁,0
2020-02-02,葫芦岛,5,0,0,辽宁,0
2020-02-02,本溪,3,0,0,辽宁,0
2020-02-02,铁岭,2,0,0,辽宁,0
2020-02-02,阜新,2,0,0,辽宁,0
2020-02-02,营口,1,0,0,辽宁,0
2020-02-02,辽阳,1,0,0,辽宁,0
2020-02-02,鞍山,1,0,0,辽宁,0
2020-02-02,沈阳,16,0,0,辽宁,0
2020-02-02,大连,10,1,0,辽宁,0
2020-02-02,盘锦,7,0,0,辽宁,0
2020-02-02,锦州,7,0,0,辽宁,0
2020-02-02,朝阳,6,0,0,辽宁,0
2020-02-02,丹东,6,0,0,辽宁,0
2020-02-02,葫芦岛,5,0,0,辽宁,0
2020-02-02,本溪,3,0,0,辽宁,0
2020-02-02,铁岭,3,0,0,辽宁,0
2020-02-02,阜新,2,0,0,辽宁,0
2020-02-02,营口,1,0,0,辽宁,0
2020-02-02,辽阳,1,0,0,辽宁,0
2020-02-02,鞍山,1,0,0,辽宁,0
2020-02-02,信阳,88,0,0,河南,0
2020-02-02,郑州,65,1,0,河南,0
2020-02-02,南阳,62,0,2,河南,0
2020-02-02,驻马店,46,0,0,河南,0
2020-02-02,周口,40,1,0,河南,0
2020-02-02,商丘,36,0,0,河南,0
2020-02-02,安阳,24,0,0,河南,0
2020-02-02,新乡,21,0,0,河南,0
2020-02-02,漯河,16,0,0,河南,0
2020-02-02,平顶山,14,0,0,河南,0
2020-02-02,邓州,14,0,0,河南,0
2020-02-02,许昌,13,0,0,河南,0
2020-02-02,开封,11,0,0,河南,0
2020-02-02,鹤壁,8,0,0,河南,0
2020-02-02,永城,8,0,0,河南,0
2020-02-02,洛阳,7,0,0,河南,0
2020-02-02,三门峡,7,0,0,河南,0
2020-02-02,焦作,7,0,0,河南,0
2020-02-02,濮阳,3,0,0,河南,0
2020-02-02,长垣,2,0,0,河南,0
2020-02-02,滑县,1,0,0,河南,0
2020-02-02,信阳,88,0,0,河南,0
2020-02-02,南阳,75,0,2,河南,0
2020-02-02,郑州,65,1,0,河南,0
2020-02-02,驻马店,46,0,0,河南,0
2020-02-02,周口,40,1,0,河南,0
